Price,Acreage,Date Posted,Amenities_rating,Floors,days_since_min,Rooms,Distance_to_center
7.15,45,2023-04-06 19:18:32,4.8,2,212,7,4.362087070590153
8.3,78,2023-04-06 22:37:45,3.0,4,212,10,8.225626623986296
4.85,56,2023-04-07 10:05:21,1.5,2,213,4,1139.5198964791591
7.0,56,2023-04-07 10:13:08,6.0,2,213,14,6.9247897538086844
6.9,90,2023-04-07 13:21:21,6.0,4,213,10,1.3573688270125026
5.9,55,2023-04-07 14:01:25,4.8,3,213,10,2.5023493378034654
6.5,87,2023-04-07 14:08:14,3.3,2,213,6,5.700976069814315
9.3,70,2023-04-07 19:23:54,4.2,4,213,10,6.9247897538086844
6.5,68,2023-04-08 07:33:05,4.2,3,214,9,6.9247897538086844
3.9,53,2023-04-08 09:40:30,1.5,2,214,4,6.9247897538086844
0.52,85,2023-04-08 10:49:26,6.0,1,214,5,17.306262630546485
3.3,40,2023-04-08 11:01:47,4.2,1,214,6,4.237996574737186
12.9,95,2023-04-08 11:08:05,6.0,2,214,10,6.9247897538086844
3.8,54,2023-04-06 12:47:20,4.5,2,212,5,10.527530422973213
5.8,52,2023-04-06 14:29:35,2.7,3,212,11,14.573727978205783
6.0,101,2023-04-06 11:22:39,1.5,2,212,6,9.968423994310157
2.9,55,2023-04-06 10:44:22,4.8,2,212,9,638.8756420503329
10.0,64,2023-04-06 10:38:00,6.0,3,212,8,7.621127302391137
6.5,48,2023-04-06 10:33:19,4.8,3,212,6,6.929494921030836
7.6,45,2023-04-05 16:23:56,4.8,2,211,8,13.73512872736538
3.5,52,2023-04-06 08:32:19,3.0,2,212,4,7.621127302391137
0.695,56,2023-04-05 15:36:58,6.0,2,211,6,17.306262630546485
8.8,82,2023-04-05 15:32:00,1.5,2,211,4,3.1355309029100744
3.0,21,2023-03-21 20:04:17,4.8,3,196,8,5.700976069814315
13.8,77,2023-03-22 08:36:46,4.8,2,197,6,5.700976069814315
8.3,92,2023-03-23 09:10:55,2.7,3,198,8,5.700976069814315
9.0,75,2023-03-24 16:39:07,4.8,4,199,13,5.700976069814315
9.3,67,2023-03-24 18:03:22,4.8,4,199,10,5.700976069814315
5.2,46,2023-03-24 20:28:00,4.8,2,199,5,5.700976069814315
6.9,56,2023-03-25 07:50:46,4.8,2,200,5,5.700976069814315
6.5,80,2023-03-25 12:57:15,4.8,2,200,10,11.543924432116922
7.8,55,2023-03-25 15:30:04,4.8,1,200,10,5.700976069814315
5.5,55,2023-03-25 18:24:40,0.0,1,200,4,5.700976069814315
12.2,55,2023-03-25 19:28:00,3.3,2,200,8,5.700976069814315
2.45,70,2023-03-25 20:07:55,0.0,2,200,4,3.5733806139838498
9.7,55,2023-03-25 20:56:39,4.8,3,200,6,1144.6579750412675
6.5,55,2023-03-25 21:27:13,3.3,3,200,13,3.001636466376308
8.2,55,2023-03-25 22:25:33,3.3,2,200,8,5.700976069814315
6.85,55,2023-03-25 22:37:52,3.3,2,200,6,5.700976069814315
12.5,55,2023-03-26 00:36:25,3.3,1,200,6,1143.005091257601
11.0,55,2023-03-26 00:55:28,4.8,1,200,8,5.700976069814315
6.5,55,2023-03-26 02:04:02,2.7,4,200,12,9.658326256061196
4.5,44,2023-03-26 12:34:18,1.5,2,201,4,9.003092509899988
5.5,71,2023-04-05 08:03:36,4.8,2,211,3,1140.2099726712672
11.0,114,2023-04-05 08:21:54,6.0,2,211,6,9.418653578000788
10.5,124,2023-04-05 12:05:54,3.0,1,211,4,10.664630499580742
8.0,64,2023-04-05 13:11:32,3.3,3,211,9,605.6534405329708
6.9,100,2023-04-05 13:21:14,4.2,2,211,12,3.9290021517962006
8.0,80,2023-04-05 08:29:59,4.8,3,211,9,10.664630499580742
6.95,66,2023-04-05 10:50:23,3.0,2,211,6,9.418653578000788
7.7,80,2023-04-05 09:37:45,4.8,3,211,10,5.609554429497919
5.95,116,2023-04-04 17:47:16,6.0,2,210,10,10.527530422973213
4.0,47,2023-04-04 17:58:12,2.7,1,210,2,10.527530422973213
7.99,60,2023-04-04 19:40:29,3.0,4,210,10,6.9247897538086844
13.9,91,2023-04-05 08:57:18,3.3,4,211,12,1139.2329585386613
5.0,40,2023-04-04 11:35:21,1.5,3,210,6,5.609554429497919
14.0,10,2023-04-04 11:48:28,1.5,3,210,2,5.700976069814315
5.99,80,2023-04-04 12:38:31,6.0,1,210,2,10.527530422973213
4.95,56,2023-04-04 14:18:14,4.2,2,210,5,1139.5579128458437
3.85,40,2023-04-04 10:24:47,4.8,2,210,4,9.42882930721009
5.0,40,2023-04-04 10:21:53,3.3,3,210,6,10.331103563745309
7.7,80,2023-04-04 09:44:15,3.0,3,210,10,639.5795861604809
3.5,80,2023-04-04 00:33:43,4.8,1,209,5,2.1954077623460804
6.6,66,2023-04-04 09:24:55,4.2,3,210,8,142.07609256966072
13.0,44,2023-04-03 15:23:40,4.8,2,209,8,5.609554429497919
5.95,62,2023-04-03 15:20:04,3.3,2,209,10,3.294632599631027
5.0,88,2023-04-03 12:27:32,6.0,1,209,4,1138.5069100600497
4.6,32,2023-04-03 12:19:06,3.3,4,209,6,5.609554429497919
4.2,40,2023-04-01 15:11:29,6.0,2,207,4,6.9247897538086844
6.15,115,2023-04-01 16:49:47,2.7,1,207,4,10.240431817143143
3.3,22,2023-04-01 17:34:46,3.3,3,207,4,9.42882930721009
3.55,64,2023-04-01 18:08:15,4.8,2,207,4,610.1203742693131
13.6,72,2023-04-01 21:38:48,1.5,2,207,9,10.240431817143143
8.5,60,2023-04-01 22:09:55,6.0,3,207,8,5.700976069814315
5.8,56,2023-04-02 09:18:22,1.5,3,208,8,7.621127302391137
5.5,55,2023-04-02 09:51:44,3.3,2,208,4,6.9247897538086844
6.3,51,2023-04-02 09:54:47,3.3,2,208,9,4.064113191301924
4.6,38,2023-04-02 09:57:24,3.3,3,208,6,6.9247897538086844
4.4,51,2023-04-02 13:38:30,3.0,2,208,5,7.621127302391137
8.5,125,2023-04-02 13:41:23,3.3,2,208,6,6.9247897538086844
9.9,32,2023-04-02 17:35:22,4.8,4,208,8,4.428544600949515
2.95,50,2023-04-03 10:51:51,4.8,2,209,4,4.267615531352654
4.6,32,2023-04-03 11:05:26,3.3,4,209,6,5.609554429497919
5.1,47,2023-04-01 12:37:26,6.0,3,207,7,145.11164175606143
3.95,31,2023-03-31 15:21:52,3.0,4,206,4,1146.4634280830783
5.8,61,2023-03-31 15:32:25,3.0,3,206,5,5.609554429497919
0.95,45,2023-03-31 15:54:55,4.2,2,206,4,17.306262630546485
9.99,72,2023-03-31 16:46:51,4.8,3,206,10,5.609554429497919
9.5,70,2023-03-31 21:20:03,4.8,3,206,12,27.74811512625256
5.6,64,2023-03-31 21:44:02,2.7,4,206,8,10.240431817143143
4.48,40,2023-04-01 00:47:59,4.5,3,206,7,3.82785021692461
6.8,55,2023-04-01 07:07:23,3.0,3,206,6,8.423651552337462
9.9,70,2023-04-01 08:37:14,4.8,4,207,9,5.197762532810751
8.5,73,2023-04-01 09:55:10,6.0,4,207,9,4.225666024925115
6.5,80,2023-04-01 10:22:38,4.2,2,207,8,7.621127302391137
4.5,42,2023-04-01 11:37:52,4.5,3,207,7,5.609554429497919
8.6,88,2023-04-01 11:48:15,4.2,3,207,10,4.099958697052687
6.7,55,2023-03-27 05:49:29,4.8,4,201,4,8.916063024404252
8.2,100,2023-03-27 07:06:12,4.8,3,201,6,5.700976069814315
3.3,35,2023-03-29 11:20:48,4.8,3,204,10,1140.8007358399404
7.3,88,2023-03-29 14:36:55,4.8,3,204,9,1134.7872332941265
6.5,80,2023-03-29 14:47:41,6.0,2,204,6,9.868867681258928
10.0,80,2023-03-29 14:53:56,6.0,3,204,7,18.48350220489727
3.1,44,2023-03-29 15:18:55,4.5,2,204,4,6.9247897538086844
5.4,45,2023-03-29 15:24:07,3.0,3,204,5,0.47346725312474225
3.3,35,2023-03-29 15:27:37,1.5,3,204,10,5.609554429497919
4.975,62,2023-03-30 00:37:41,3.0,4,204,6,1.0033381358797573
6.2,47,2023-03-30 07:13:51,3.0,3,204,5,8.567019585298363
7.0,30,2023-03-30 10:50:55,6.0,4,205,6,3.023717385504793
12.0,75,2023-03-30 11:45:12,2.7,3,205,7,1137.1173155696974
12.5,60,2023-03-30 11:46:38,6.0,3,205,6,3.023717385504793
4.7,85,2023-03-30 14:59:44,1.5,2,205,6,17.306262630546485
5.7,60,2023-03-30 14:59:49,3.3,3,205,5,3.294632599631027
6.95,42,2023-03-30 15:30:29,6.0,4,205,6,5.403038358733376
3.2,27,2023-03-30 15:53:25,0.0,3,205,6,3.023717385504793
3.9,62,2023-03-30 22:03:24,4.8,2,205,4,231.49485648821204
3.95,85,2023-03-31 01:24:48,4.8,2,205,6,5.700976069814315
6.5,55,2023-03-31 01:52:16,1.5,2,205,6,5.700976069814315
4.18,48,2023-03-31 05:42:53,4.8,2,205,8,11.398931518534537
5.2,107,2023-03-31 07:32:16,4.8,2,206,6,5.700976069814315
5.5,56,2023-03-31 08:50:43,6.0,2,206,5,4.040422996457492
9.2,74,2023-03-31 09:32:05,4.8,3,206,9,4.626757684579975
7.3,84,2023-03-31 10:06:36,6.0,3,206,9,6.9247897538086844
6.2,80,2023-03-31 10:31:21,4.2,3,206,9,2.658622762796627
3.4,25,2023-03-31 12:39:10,2.7,2,206,4,5.700976069814315
6.9,56,2023-03-31 13:18:01,4.8,2,206,13,1150.5833409514023
9.99,72,2023-03-31 15:14:45,3.3,4,206,10,17.564679612594567
4.5,47,2023-03-29 10:53:33,4.2,3,204,6,7.621127302391137
10.0,55,2023-03-29 09:46:22,4.8,3,204,10,9.384954031188213
9.0,75,2023-03-29 09:45:09,4.2,1,204,9,9.358332682661967
4.7,80,2023-03-28 18:03:37,4.2,2,203,7,10.527530422973213
5.7,45,2023-03-28 18:10:17,2.7,4,203,10,3.023717385504793
7.3,48,2023-03-28 21:10:01,3.0,4,203,11,3.294632599631027
13.0,73,2023-03-28 22:27:17,1.5,4,203,9,9.307298225977224
10.8,75,2023-03-28 15:51:39,6.0,2,203,9,7.621127302391137
8.95,56,2023-03-28 15:00:40,2.7,2,203,10,2.296736367514064
8.2,101,2023-03-28 14:49:26,1.5,2,203,6,7.031684224173031
1.35,28,2023-03-27 13:02:08,1.5,2,202,3,7.396943353911295
11.5,100,2023-03-28 10:27:29,3.3,4,203,11,640.4727514401767
8.2,88,2023-03-28 10:35:06,4.8,3,203,11,636.7252547685175
6.5,55,2023-03-28 10:49:27,0.0,3,203,6,145.11164175606143
3.5,49,2023-03-28 11:31:25,3.0,2,203,4,4.826370752611463
3.8,62,2023-03-28 12:27:49,4.8,2,203,4,2.1360643420744605
3.85,62,2023-03-28 12:29:18,4.8,2,203,4,1121.5015532409175
7.5,115,2023-03-28 13:00:55,3.0,2,203,14,8.76503522525763
5.4,58,2023-03-28 13:48:38,2.7,3,203,7,1121.5015532409175
6.5,42,2023-03-28 14:23:50,1.5,3,203,6,7.031684224173031
5.7,92,2023-03-28 09:55:05,4.2,3,203,11,5.609554429497919
3.5,52,2023-03-27 12:21:29,1.5,1,202,2,10.240431817143143
5.5,56,2023-03-27 12:38:35,4.2,2,202,6,10.527530422973213
3.45,71,2023-03-27 12:57:11,4.5,2,202,3,9.42882930721009
3.3,32,2023-03-27 15:12:43,4.5,3,202,7,3.76955422673742
7.0,44,2023-03-27 16:41:43,4.8,2,202,6,4.237996574737186
11.6,76,2023-03-27 16:57:16,6.0,3,202,10,3.6077065216512945
4.975,55,2023-03-27 18:39:46,4.8,2,202,6,1.0033381358797573
7.0,44,2023-03-27 20:14:02,4.8,2,202,6,3.294632599631027
9.5,54,2023-03-27 22:54:22,3.3,4,202,6,5.510308514097607
5.5,75,2023-03-28 08:27:53,2.7,1,203,3,8.81659846719767
2.35,40,2023-03-28 08:40:30,4.5,2,203,3,10.527530422973213
6.5,61,2023-03-27 11:17:45,4.8,2,202,8,3.3871400425892846
9.2,65,2023-03-27 10:35:55,4.8,3,202,9,2.9604638128689964
5.9,39,2023-03-27 10:26:10,3.3,2,202,7,5.609554429497919
9.3,52,2023-03-27 09:43:34,3.3,2,202,4,4.064113191301924
4.3,70,2022-12-15 22:07:23,6.0,3,100,6,5.700976069814315
6.5,55,2023-03-23 13:51:46,4.8,2,198,6,21.510677622938438
5.9,44,2023-03-24 11:15:38,6.0,2,199,9,4.064113191301924
1.5,13,2023-03-24 11:46:29,4.8,3,199,3,1139.7060697466266
4.2,80,2023-03-24 11:48:18,2.7,1,199,4,7.235901439351167
9.7,60,2023-03-24 14:47:23,4.8,4,199,11,5.700976069814315
3.8,75,2023-03-24 14:59:51,3.3,1,199,4,146.857889045785
4.75,90,2023-03-24 15:31:18,6.0,1,199,6,3.3050595961020433
4.5,60,2023-03-24 17:45:16,4.2,4,199,8,10.240431817143143
2.78,30,2023-03-24 22:59:27,3.3,2,199,4,3.191741057793559
4.3,65,2023-03-24 23:41:37,6.0,3,199,6,5.700976069814315
5.9,45,2023-03-24 23:58:41,6.0,2,199,4,2.7962695817831884
5.4,27,2023-03-25 08:46:22,3.3,4,200,6,3.1816726664457984
4.75,52,2023-03-25 08:59:40,6.0,3,200,4,8.62080058303878
1.5,47,2023-03-25 09:17:07,4.5,2,200,4,4.064113191301924
0.95,55,2023-03-25 09:30:38,4.2,1,200,5,17.306262630546485
4.2,90,2023-03-25 09:57:56,3.3,1,200,4,9.358332682661967
5.4,27,2023-03-25 10:20:54,4.8,4,200,6,3.023717385504793
7.3,80,2023-03-25 11:18:48,6.0,3,200,11,5.609554429497919
7.7,48,2023-03-25 11:25:01,3.0,2,200,4,2.511149614478282
7.97,96,2023-03-25 13:45:56,4.2,1,200,3,6.994249807127735
7.8,54,2023-03-25 15:04:07,4.8,2,200,6,1.7242130174825154
5.5,64,2023-03-25 16:33:29,3.3,2,200,5,8.928275672256062
6.0,50,2023-03-25 16:51:17,4.8,4,200,9,11.855509026178376
4.5,44,2023-03-25 22:45:52,4.2,2,200,4,5.700976069814315
13.8,30,2023-03-25 23:24:02,4.8,3,200,6,0.47346725312474225
4.5,72,2023-03-26 05:29:00,3.3,4,200,5,12.628927530127275
7.2,50,2023-03-26 06:33:57,1.5,2,200,8,5.609554429497919
7.2,52,2023-03-26 11:40:38,3.3,2,201,4,4.064113191301924
7.0,56,2023-03-26 11:46:41,4.8,2,201,14,6.9247897538086844
3.6,52,2023-03-26 14:25:22,4.2,2,201,4,10.240431817143143
6.5,100,2023-03-26 16:37:37,3.0,4,201,11,5.700976069814315
6.8,53,2023-03-26 18:37:50,4.8,3,201,8,7.621127302391137
3.6,43,2023-03-26 18:40:17,3.3,2,201,4,4.913237354519054
6.9,30,2023-03-26 18:43:36,4.8,3,201,7,4.064113191301924
3.65,32,2023-03-26 19:41:48,4.2,2,201,4,7.621127302391137
4.5,50,2023-03-26 21:44:47,2.7,2,201,5,5.700976069814315
5.6,60,2023-03-26 22:46:03,4.2,3,201,7,12.852760833136388
5.8,52,2023-03-27 05:50:29,3.3,4,201,6,5.277355542188235
5.8,52,2023-03-27 06:49:05,4.8,4,201,6,5.609554429497919
7.0,52,2023-03-27 09:23:25,6.0,2,202,14,6.9247897538086844
6.4,53,2023-03-24 10:56:26,6.0,2,199,9,14.1856077798115
4.8,65,2023-03-24 10:56:44,4.2,3,199,7,11.208197906420544
5.3,70,2023-03-23 14:01:49,4.8,2,198,6,3.777150046916696
5.9,55,2023-03-23 14:10:23,4.2,2,198,6,3.243481056469689
6.5,55,2023-03-23 14:55:37,4.8,2,198,6,3.734436699926185
4.8,80,2023-03-23 15:38:49,1.5,4,198,6,2.416875158214791
3.9,65,2023-03-23 15:45:18,4.5,3,198,4,3617.1222740409426
5.5,31,2023-03-23 16:07:22,4.8,4,198,6,4.808376852783592
11.0,55,2023-03-23 16:07:56,3.3,1,198,11,5.700976069814315
2.95,19,2023-03-23 23:56:09,3.3,4,198,5,4.064113191301924
11.5,60,2023-03-24 08:20:45,6.0,2,199,9,6.9247897538086844
3.95,39,2023-03-24 08:36:27,4.2,1,199,4,7.621127302391137
0.69,40,2023-03-24 09:38:58,6.0,1,199,5,17.306262630546485
6.48,90,2023-03-24 09:49:06,2.7,2,199,7,9.652203006550883
5.95,62,2023-03-23 11:30:36,3.0,3,198,8,7.621127302391137
5.5,95,2023-03-23 10:58:22,4.8,2,198,11,6.9247897538086844
6.5,121,2023-03-23 10:56:15,4.2,4,198,6,4.167444143008261
12.5,86,2023-03-22 10:54:14,2.7,4,197,11,11.558449150912706
5.9,55,2023-03-22 10:55:43,4.8,1,197,3,3.0006383445217275
4.675000000000001,55,2023-03-22 12:13:51,1.5,3,197,10,12.260773694755008
6.0,60,2023-03-22 13:38:17,3.3,4,197,7,6.9247897538086844
6.8,80,2023-03-22 13:55:23,3.0,2,197,7,7.621127302391137
5.5,55,2023-03-22 16:05:26,1.5,2,197,7,9.358332682661967
6.5,121,2023-03-22 19:50:10,3.3,3,197,6,4.316633221647879
10.5,56,2023-03-22 19:52:06,4.8,3,197,12,4.064113191301924
5.9,84,2023-03-22 19:55:34,1.5,4,197,6,4.064113191301924
4.0,25,2023-03-22 19:59:03,3.3,2,197,6,3.294632599631027
4.5,48,2023-03-22 21:45:12,4.8,2,197,6,9.182267439636611
6.5,55,2023-03-22 23:10:01,4.8,2,197,2,5.736050064378757
2.05,25,2023-03-23 02:16:44,0.0,2,197,2,9.182267439636611
5.9,110,2023-03-23 02:34:40,1.5,2,197,6,5.277355542188235
14.0,80,2023-03-23 08:37:12,4.8,4,198,2,5.97740827574439
2.8,50,2023-03-22 08:28:28,6.0,4,197,6,10.92593874818246
5.9,55,2023-03-21 16:08:57,4.8,4,196,3,2.4467310341606128
2.25,125,2023-03-21 21:42:30,6.0,2,196,11,3.547368043771955
7.8,55,2023-03-21 21:46:58,4.8,3,196,7,0.47346725312474225
9.2,80,2023-03-21 15:33:39,1.5,3,196,8,9.358332682661967
6.49,50,2023-03-21 14:51:02,4.8,3,196,6,7.927583486429029
6.3,93,2023-03-21 11:38:59,3.3,1,196,10,5.700976069814315
5.9,55,2023-03-21 12:27:17,4.8,2,196,12,5.609554429497919
9.2,55,2023-03-21 12:45:48,3.0,3,196,8,9.89605550076816
6.5,68,2023-03-21 10:47:04,4.8,3,196,8,9.358332682661967
5.5,55,2023-03-18 13:58:51,6.0,3,193,9,6.842934516999853
4.35,29,2023-03-18 14:28:57,3.3,3,193,5,6.929494921030836
7.3,58,2023-03-18 15:35:43,1.5,2,193,3,6.9247897538086844
10.9,75,2023-03-18 15:40:56,1.5,2,193,4,6.9247897538086844
4.45,75,2023-03-18 15:57:49,6.0,3,193,9,7.621127302391137
7.2,112,2023-03-18 22:29:47,4.8,4,193,7,9.182267439636611
2.0,20,2023-03-18 22:39:31,3.0,2,193,4,4.108870179236639
3.9,40,2023-03-18 23:07:45,3.0,3,193,7,8.446435052141666
6.0,80,2023-03-19 00:55:16,1.5,4,193,8,9.530926827195831
5.7,62,2023-03-19 06:14:43,1.5,2,193,6,5.609554429497919
1.25,55,2023-03-19 06:33:50,1.5,1,193,3,3.1355309029100744
9.7,56,2023-03-19 10:28:26,4.2,4,194,10,5.700976069814315
3.65,45,2023-03-19 10:45:17,6.0,2,194,3,2.1360643420744605
6.5,100,2023-03-19 11:07:03,6.0,4,194,11,5.700976069814315
2.8,50,2023-03-19 12:45:39,2.7,4,194,9,10.929755491987716
2.88,40,2023-03-19 14:38:31,6.0,3,194,7,10.330068136913873
4.675000000000001,55,2023-03-19 15:33:01,4.8,3,194,7,3.1355309029100744
2.35,40,2023-03-19 16:12:26,4.5,2,194,3,11.678674303680763
7.7,70,2023-03-19 16:50:15,4.8,4,194,10,6.9247897538086844
5.9,120,2023-03-19 16:54:28,6.0,3,194,10,4.064113191301924
2.9,32,2023-03-19 17:29:17,1.5,3,194,7,10.527530422973213
6.5,100,2023-03-19 21:26:28,6.0,4,194,11,5.700976069814315
4.3,36,2023-03-20 06:45:06,1.5,2,194,4,3.294632599631027
7.98,56,2023-03-20 06:49:44,3.3,2,194,9,6.9247897538086844
5.0,58,2023-03-20 13:09:34,4.8,4,195,3,5.700976069814315
3.5,78,2023-03-20 16:23:17,1.5,2,195,5,7.621127302391137
7.2,60,2023-03-20 20:47:12,6.0,2,195,9,3.547368043771955
5.5,55,2023-03-20 22:01:22,2.7,1,195,2,6.9247897538086844
6.5,60,2023-03-21 06:04:45,6.0,4,195,6,4.167444143008261
6.8,55,2023-03-21 08:08:23,4.8,3,196,6,10.137848716703981
5.5,63,2023-03-21 08:54:34,2.7,3,196,7,12.43387697428232
5.7,57,2023-03-18 10:49:09,1.5,3,193,8,9.358332682661967
6.5,100,2023-03-17 15:39:48,4.5,4,192,9,5.700976069814315
4.35,44,2023-03-17 17:17:09,3.3,2,192,4,7.312728981549248
4.85,55,2023-03-17 17:48:43,4.2,3,192,10,10.240431817143143
5.4,120,2023-03-17 20:59:10,4.8,2,192,12,7.621127302391137
4.5,57,2023-03-17 21:40:10,1.5,2,192,4,4.064113191301924
5.1,53,2023-03-18 09:55:27,4.5,2,193,7,3.1355309029100744
9.0,60,2023-03-16 12:32:19,3.3,2,191,6,5.685149251717529
8.3,100,2023-03-16 12:37:37,3.0,3,191,6,6.9247897538086844
6.0,53,2023-03-16 14:12:54,1.5,2,191,4,6.9247897538086844
4.56,52,2023-03-16 14:48:42,6.0,2,191,6,2.4650997852194756
4.56,42,2023-03-16 14:50:46,4.8,2,191,6,1.0033381358797573
6.0,93,2023-03-16 14:55:13,1.5,1,191,10,5.583775613741442
4.28,40,2023-03-16 15:07:54,1.5,2,191,4,8.578923970719584
5.5,36,2023-03-16 15:43:04,2.7,3,191,4,6.9247897538086844
3.65,73,2023-03-16 17:01:57,0.0,2,191,11,10.315326212368088
10.3,88,2023-03-16 20:30:19,6.0,2,191,9,5.700976069814315
10.7,80,2023-03-16 21:29:50,6.0,2,191,11,4.330329337184277
3.4,56,2023-03-16 21:47:46,4.2,2,191,4,3.9290021517962006
3.0,30,2023-03-16 22:08:59,4.8,2,191,4,3615.896466862214
3.7,65,2023-03-16 22:53:05,4.2,1,191,3,12.526034949228656
5.7,91,2023-03-17 09:08:22,4.8,4,192,6,5.609554429497919
5.8,86,2023-03-17 11:20:17,6.0,2,192,7,10.527530422973213
3.3,55,2023-03-16 11:51:17,2.7,1,191,10,12.526034949228656
9.8,104,2023-03-16 09:44:31,3.3,4,191,9,9.358332682661967
7.8,115,2023-03-16 09:35:27,4.8,3,191,7,1.5736168119144955
7.5,35,2023-03-13 11:27:53,4.8,4,188,8,1.657442918954167
5.9,86,2023-03-13 11:44:58,4.8,3,188,13,3.5004655977202495
1.3,11,2023-03-13 15:25:43,3.0,3,188,3,2.0633489010873416
9.5,75,2023-03-13 15:45:33,4.2,3,188,8,2.7962695817831884
9.0,110,2023-03-13 17:10:19,6.0,2,188,5,5.700976069814315
4.6,85,2023-03-13 20:07:17,4.8,3,188,14,5.214780302223026
13.2,88,2023-03-13 20:44:52,6.0,2,188,13,4.068944405441121
4.2,43,2023-03-14 09:09:09,1.5,2,189,4,6.9247897538086844
5.0,28,2023-03-14 09:59:51,6.0,3,189,4,2.9012912572328116
12.5,49,2023-03-14 10:21:59,4.5,3,189,7,6.037160075704093
7.5,84,2023-03-14 10:43:34,4.8,3,189,6,3.3340840146981683
5.5,76,2023-03-14 10:51:19,4.5,2,189,5,6.9247897538086844
5.7,85,2023-03-14 10:56:58,6.0,3,189,7,5.609554429497919
5.5,80,2023-03-14 11:05:59,6.0,4,189,9,9.358332682661967
4.3,85,2023-03-14 11:06:43,6.0,2,189,5,13.014577008104427
4.4,35,2023-03-14 11:43:08,4.8,2,189,4,4.826370752611463
5.4,60,2023-03-14 12:31:47,1.5,3,189,5,9.358332682661967
9.0,45,2023-03-14 13:09:25,4.8,2,189,11,4.064113191301924
5.9,21,2023-03-14 15:21:30,6.0,2,189,5,2.1582165483192317
5.95,120,2023-03-14 15:34:12,4.8,2,189,8,3.294632599631027
4.7,38,2023-03-14 15:45:40,2.7,2,189,8,4.064113191301924
6.5,55,2023-03-14 16:27:02,4.8,3,189,8,5.700976069814315
11.9,75,2023-03-14 16:34:55,3.0,4,189,9,3.1355309029100744
3.55,60,2023-03-14 21:55:43,1.5,2,189,4,10.240431817143143
4.8,53,2023-03-14 22:33:30,4.2,3,189,10,5.700976069814315
4.85,42,2023-03-14 22:45:49,3.0,3,189,6,4.59188303723535
6.5,50,2023-03-15 09:36:24,6.0,4,190,9,11.086307844398908
4.85,50,2023-03-15 09:43:12,6.0,3,190,9,12.55567558431791
4.85,50,2023-03-15 11:12:25,6.0,4,190,9,10.240431817143143
3.35,40,2023-03-15 11:55:06,6.0,3,190,6,10.240431817143143
1.9,20,2023-03-15 16:10:59,2.7,2,190,3,10.240431817143143
6.7,45,2023-03-15 21:01:24,0.0,2,190,2,5.700976069814315
7.4,80,2023-03-15 23:02:38,6.0,3,190,9,3.4002647949973097
5.3,78,2023-03-16 01:17:02,6.0,2,190,4,9.418653578000788
6.5,40,2023-03-16 05:37:29,1.5,3,190,7,5.609554429497919
4.25,40,2023-03-16 07:59:22,4.8,2,191,4,6.9247897538086844
5.2,64,2023-03-13 11:11:31,4.8,2,188,5,6.9247897538086844
6.7,55,2023-03-13 10:19:59,1.5,2,188,6,14.156396161063373
4.6,60,2023-03-13 10:13:52,4.8,3,188,6,10.700284297355271
6.5,39,2023-03-11 12:38:52,6.0,2,186,7,3.898639943676527
4.0,50,2023-03-11 14:57:16,6.0,2,186,4,3.76955422673742
5.5,45,2023-03-11 15:21:54,1.5,3,186,7,6.26798947167188
3.6,54,2023-03-11 16:19:17,4.2,2,186,4,11.176324288043299
5.4,61,2023-03-11 18:39:05,6.0,2,186,4,10.527530422973213
2.4,22,2023-03-12 11:50:54,3.3,2,187,4,9.034095679156675
6.7,58,2023-03-12 13:55:44,4.8,1,187,4,4.064113191301924
5.7,96,2023-03-12 13:59:05,4.8,3,187,11,5.609554429497919
6.5,100,2023-03-12 14:12:55,4.2,4,187,11,5.700976069814315
7.8,45,2023-03-12 15:23:52,4.8,2,187,4,0.47346725312474225
7.8,116,2022-11-21 19:56:09,6.0,3,76,11,0.47346725312474225
7.8,60,2022-11-21 20:08:26,6.0,2,76,6,0.47346725312474225
7.8,53,2022-11-21 20:13:53,4.8,2,76,5,0.47346725312474225
7.8,76,2022-11-21 20:27:54,4.8,4,76,9,1.7847306692389031
6.5,53,2022-11-21 21:50:41,4.8,3,76,7,8.914926328511852
5.3,55,2022-11-21 22:20:32,4.8,2,76,2,6.9247897538086844
5.9,40,2022-11-21 23:42:51,6.0,3,76,8,6.9247897538086844
1.8,33,2022-11-21 09:11:44,3.3,1,76,4,2.816634413168911
5.19,52,2022-11-21 09:29:44,4.2,2,76,4,3.734436699926185
1.9,33,2022-11-21 10:03:32,3.3,2,76,4,3.294632599631027
1.85,38,2022-11-21 10:19:45,4.8,2,76,4,5.700976069814315
6.5,43,2022-11-21 11:20:14,4.8,4,76,7,7.3913589336584415
5.6,43,2022-11-21 11:20:14,4.8,4,76,7,7.3913589336584415
5.9,42,2022-11-21 12:05:36,4.8,2,76,7,6.9247897538086844
13.3,120,2022-11-21 12:07:33,6.0,3,76,14,4.064113191301924
4.8,42,2022-11-21 12:52:12,6.0,2,76,4,6.9247897538086844
6.55,90,2022-09-20 07:52:14,3.3,1,14,6,6.9247897538086844
5.8,90,2022-11-01 14:46:47,6.0,4,56,8,3.0689366159164813
6.65,90,2022-11-10 12:01:45,3.0,2,65,7,8.50958043373011
4.8,48,2022-11-18 22:21:21,1.5,2,73,5,6.9247897538086844
5.9,55,2022-11-19 08:45:02,6.0,1,74,6,4.290314965170817
6.3,45,2022-11-19 08:52:00,3.0,2,74,6,5.609554429497919
